mode,times,per_lim,attn1,attn2,tx_streams,tx_mcs,tx_phy_rate,txpackets,txretries,txfail,per_link,per_phy,tx_bw,rx_streams,rx_mcs,rssi_0,rssi_1,rssi_2,rssi_3,evm_0,evm_1,evm_2,evm_3,rx_bw,bi_tx_streams,bi_tx_mcs,bi_tx_phy_rate,bi_txpackets,bi_txretries,bi_txfail,bi_per_link,bi_per_phy,bi_tx_bw,bi_rx_streams,bi_rx_mcs,bi_rssi_0,bi_rssi_1,bi_rssi_2,bi_rssi_3,bi_evm_0,bi_evm_1,bi_evm_2,bi_evm_3,bi_rx_bw,tot_tx_bw,tot_rx_bw
1,865,10,32,32,4,0,130,1377,63,0,0,4.37196,84,4,1,-93.0,-88.3,-86.7,-85.9,-5.6,-7.9,-9.3,-9.3,0,2,1,130,2122,66,0,0,3.01508,129,4,0,-92.1,-90.4,-87.5,-87.8,-6.1,-7.0,-9.0,-9.0,51,213.0,51.0
1,866,10,32,32,4,1,260,3,0,0,0,0,0,4,0,-93.0,-88.3,-86.7,-85.9,-2.1,-5.1,-6.4,-6.0,0,2,2,195,1974,72,0,0,3.51734,120,2,2,-92.1,-90.4,-87.5,-87.8,-8.6,-11.3,0.0,0.0,120,120.0,120.0
1,868,10,32,32,4,0,130,1,0,0,0,0,0,4,0,-93.0,-88.6,-85.9,-85.9,-2.1,-5.1,-6.4,-6.0,0,2,1,130,1837,74,0,0,3.87029,112,2,1,-91.7,-90.4,-87.7,-87.7,-8.6,-11.3,0.0,0.0,122,112.0,122.0
1,868,10,32,32,4,0,130,3,1,0,0,20,0,4,1,-93.1,-88.6,-86.6,-86.4,-4.1,-6.8,-8.6,-8.6,101,2,1,130,676,17,0,0,2.44957,41,2,1,-91.7,-90.4,-87.7,-87.7,-8.0,-10.7,0.0,0.0,119,41.0,220.0
1,870,10,32,32,4,0,130,907,48,0,0,5.02092,48,4,1,-93.1,-88.6,-86.6,-86.4,-6.1,-8.3,-9.8,-9.8,102,2,2,195,681,17,0,0,2.43205,41,2,2,-91.0,-90.2,-87.2,-86.8,-8.0,-10.7,0.0,0.0,83,89.0,185.0
1,871,10,32,32,4,0,130,1689,105,0,0,5.84958,103,4,1,-93.1,-88.6,-86.6,-86.4,-6.1,-8.3,-9.8,-9.8,102,2,2,195,572,12,0,0,2.05128,35,2,2,-91.0,-90.2,-87.2,-86.8,-8.8,-11.6,0.0,0.0,41,138.0,143.0
1,876,10,32,32,4,0,130,1884,108,0,0,5.41897,115,4,1,-92.2,-88.3,-86.8,-86.6,-6.2,-8.3,-9.7,-9.7,124,2,2,195,873,18,0,0,2.01794,53,2,1,-91.5,-90.2,-86.9,-87.1,-8.8,-11.6,0.0,0.0,37,168.0,161.0
1,901,10,32,32,4,0,130,1967,129,1,0.0507872,6.15165,120,4,0,-93.4,-87.5,-86.8,-86.8,-5.9,-8.4,-9.9,-9.9,110,2,1,130,320,3,0,0,0.925926,19,2,2,-91.5,-90.2,-86.9,-87.1,-9.1,-11.8,0.0,0.0,27,139.0,137.0
1,902,10,32,32,2,1,130,1574,43,1,0.0634518,2.6576,96,4,0,-93.0,-88.7,-86.2,-86.6,-5.9,-8.5,-9.9,-9.8,119,1,1,65,311,12,0,0,3.7037,18,2,2,-91.4,-90.2,-87.5,-87.2,-9.2,-11.9,0.0,0.0,41,114.0,160.0
1,903,10,32,32,4,0,130,2312,138,0,0,5.63035,141,4,1,-92.8,-87.8,-86.0,-86.0,-5.9,-8.5,-9.9,-9.8,112,2,1,130,262,2,0,0,0.754717,21,2,2,-92.0,-90.4,-87.6,-87.0,-9.2,-11.9,0.0,0.0,4,162.0,116.0
1,905,10,32,32,4,1,260,1877,123,2,0.106383,6.14693,114,2,0,-93.0,-88.6,-87.2,-86.7,-5.1,-7.8,-9.3,-9.3,94,2,1,130,49,16,0,0,24.2424,4,2,1,-92.1,-90.1,-87.4,-87.6,-9.0,-11.8,0.0,0.0,15,118.0,109.0
1,906,10,32,32,4,0,130,1965,83,2,0.101626,4.05076,120,2,1,-93.0,-88.6,-87.2,-86.7,-9.8,-12.8,0.0,0.0,110,2,1,130,121,25,5,3.93701,17.0068,10,2,1,-91.3,-90.2,-87.6,-87.1,-9.0,-11.8,0.0,0.0,11,130.0,121.0
1,907,10,32,32,4,0,130,1736,76,1,0.0575374,4.19195,106,2,2,-92.6,-88.3,-86.4,-86.7,-9.8,-12.8,0.0,0.0,113,2,1,130,121,25,5,3.93701,17.0068,10,2,1,-91.3,-90.2,-87.6,-87.1,-9.1,-11.9,0.0,0.0,3,116.0,116.0
1,908,10,32,32,2,1,130,1264,58,1,0.0789889,4.38398,88,3,0,-92.6,-88.3,-86.4,-86.7,-5.5,-8.1,-9.6,0.0,59,2,1,130,244,27,5,2,9.92647,20,2,1,-91.3,-90.0,-87.6,-87.3,-9.1,-11.9,0.0,0.0,2,108.0,61.0
1,909,10,32,32,2,2,195,2003,92,0,0,4.38931,126,4,0,-93.0,-88.6,-87.2,-86.6,-5.5,-8.1,-9.6,0.0,101,2,1,130,110,1,0,0,0.892857,9,2,1,-91.3,-90.0,-87.6,-87.3,-9.0,-11.9,0.0,0.0,9,135.0,110.0
1,910,10,32,32,2,0,65,1738,120,1,0.0574713,6.45508,109,4,0,-93.0,-88.6,-87.2,-86.6,-6.0,-8.3,-9.8,-9.8,79,2,1,130,311,7,0,0,2.19436,26,2,1,-91.4,-90.8,-87.8,-87.4,-9.0,-11.9,0.0,0.0,21,135.0,100.0
1,916,10,34,34,4,0,130,840,59,0,0,6.55556,64,2,1,-94.4,-90.0,-88.4,-87.8,-7.8,-10.9,0.0,0.0,48,2,0,65,73,25,0,0,25.2525,6,2,1,-91.4,-90.8,-87.8,-87.4,-9.0,-11.9,0.0,0.0,21,70.0,69.0
1,917,10,34,34,4,0,130,1581,7,0,0,0.440529,96,3,0,-95.1,-90.4,-88.3,-87.5,-7.8,-10.9,0.0,0.0,71,2,0,65,132,23,5,3.62319,14.7436,11,2,0,-91.4,-90.8,-87.8,-87.4,-8.8,-11.6,0.0,0.0,11,107.0,82.0
1,918,10,34,34,4,0,130,1581,7,0,0,0.440529,96,0,-12.3,-90.4,-88.3,-87.5,70,0.0,0.0,0.0,-95.1,71,2,0,65,70,22,0,0,23.6559,5,2,1,-91.8,-90.1,-87.3,-87.3,-8.8,-11.6,0.0,0.0,20,101.0,91.0
1,918,10,34,34,1,0,33,407,21,0,0,4.8951,34,1,0,-95.1,-90.4,-88.3,-87.5,-12.3,0.0,0.0,0.0,48,2,0,65,71,35,5,6.49351,32.7103,6,2,1,-92.8,-90.9,-88.4,-88.2,-7.7,-10.4,0.0,0.0,8,40.0,56.0
1,959,10,34,34,4,0,130,556,42,0,0,7.01169,47,4,0,-93.2,-91.0,-88.3,-88.1,-12.3,0.0,0.0,0.0,44,2,0,65,23,15,0,0,38.4615,1,2,0,-92.8,-90.9,-88.4,-88.2,-7.0,-9.9,0.0,0.0,7,48.0,51.0
1,960,10,34,34,1,1,65,968,76,0,0,7.27273,66,4,0,-93.2,-91.0,-88.3,-88.1,-3.9,-5.9,-7.6,-7.5,92,2,0,65,23,15,0,0,38.4615,1,2,0,-87.8,-86.4,-86.4,-86.4,-7.0,-9.9,0.0,0.0,2,67.0,94.0
1,961,10,34,34,1,1,65,519,24,0,0,4.41176,44,4,0,-101.0,-95.8,-94.2,-93.8,-3.9,-5.9,-7.6,-7.5,89,2,0,65,36,20,5,11.9048,35.0877,3,2,0,-87.8,-86.4,-86.4,-86.4,-7.7,-10.3,0.0,0.0,3,47.0,92.0
1,962,10,34,34,2,0,65,713,77,0,0,9.73451,53,4,0,-101.0,-95.8,-94.2,-93.8,-3.9,-6.1,-7.6,-7.6,87,2,1,130,82,22,5,5.68182,20.9524,6,2,1,-92.3,-92.3,-88.6,-88.6,-7.7,-10.3,0.0,0.0,1,59.0,88.0
1,962,10,34,34,3,0,98,1346,85,0,0,5.93575,83,4,0,-101.0,-95.8,-94.2,-93.8,-3.9,-6.1,-7.6,-7.6,87,2,1,130,144,44,0,0,23.2804,12,0,0,-92.3,-92.3,-88.6,-88.6,-16.7,0.0,0.0,0.0,0,95.0,87.0
1,963,10,34,34,4,0,130,1385,84,0,0,5.71429,84,2,2,-87.5,-86.4,-86.4,-86.4,-3.9,-6.1,-7.6,-7.6,70,2,1,130,144,44,0,0,23.2804,12,0,0,-92.3,-92.3,-88.6,-88.6,-16.7,0.0,0.0,0.0,0,96.0,70.0
1,964,10,34,34,4,0,130,1385,84,0,0,5.71429,84,2,1,-87.5,-86.4,-86.4,-86.4,-8.4,-11.2,0.0,0.0,87,2,0,65,34,24,5,12.5,40.678,2,2,1,-92.5,-91.4,-88.0,-88.8,-16.7,0.0,0.0,0.0,9,86.0,96.0
1,965,10,34,34,4,0,130,1237,75,0,0,5.71211,75,2,1,-94.0,-89.7,-88.4,-88.4,-8.4,-11.2,0.0,0.0,54,2,0,65,34,24,5,12.5,40.678,2,2,1,-92.5,-91.4,-88.0,-88.8,-7.5,-10.3,0.0,0.0,4,77.0,58.0
1,966,10,34,34,2,1,130,1232,183,0,0,12.9237,77,2,1,-94.0,-89.7,-88.4,-88.4,-8.0,-10.9,0.0,0.0,60,2,0,65,34,18,0,0,33.9623,2,2,0,-92.6,-92.8,-88.6,-88.3,-7.5,-10.3,0.0,0.0,3,79.0,63.0
1,967,10,34,34,2,1,130,1445,187,0,0,11.4513,89,2,1,-94.0,-89.5,-87.6,-87.8,-8.0,-10.9,0.0,0.0,37,2,0,65,38,25,5,11.3636,39.0625,3,0,0,-92.6,-92.8,-88.6,-88.3,-16.1,0.0,0.0,0.0,1,92.0,38.0
1,968,10,34,34,2,0,65,656,109,10,1.49925,14.2298,51,2,1,-94.0,-89.5,-87.6,-87.8,-8.1,-10.9,0.0,0.0,46,1,1,65,84,10,0,0,10.5263,7,2,0,-92.7,-92.6,-89.2,-88.4,-16.1,0.0,0.0,0.0,1,58.0,47.0
1,969,10,34,34,2,0,65,682,78,5,0.726744,10.2497,58,2,0,-93.9,-90.4,-88.6,-88.1,-8.1,-10.9,0.0,0.0,50,2,0,65,88,14,0,0,13.5922,7,1,1,-92.7,-92.6,-89.2,-88.4,-11.8,0.0,0.0,0.0,1,65.0,51.0
1,970,10,34,34,2,0,65,500,108,15,2.90698,17.734,42,2,1,-93.9,-90.4,-88.6,-88.1,-8.1,-10.9,0.0,0.0,28,3,0,98,63,31,0,0,32.6316,5,1,1,-92.7,-92.6,-89.2,-88.4,-11.8,0.0,0.0,0.0,1,47.0,29.0
1,971,10,34,34,2,0,65,555,57,5,0.891266,9.29853,47,1,0,-94.2,-90.0,-89.2,-87.9,-8.1,-10.9,0.0,0.0,26,3,0,98,62,22,5,7.35294,25.8824,5,3,0,-93.4,-91.7,-88.4,-88.5,-4.7,-5.6,-7.6,0.0,8,52.0,34.0
1,972,10,34,34,2,0,65,545,83,5,0.907441,13.1955,46,0,0,-94.2,-90.0,-89.2,-87.9,-18.9,0.0,0.0,0.0,23,4,0,130,1240,58,0,0,4.46497,87,3,0,-93.6,-91.3,-88.6,-88.9,-4.7,-5.6,-7.6,0.0,1,133.0,24.0
1,973,10,34,34,1,1,65,420,115,15,3.44037,21.4552,35,0,0,-95.4,-90.6,-88.0,-87.3,-18.9,0.0,0.0,0.0,0,4,0,130,1680,39,0,0,2.26744,102,3,0,-93.6,-91.3,-88.6,-88.9,-4.7,-5.6,-7.6,0.0,1,137.0,1.0
1,980,10,36,36,2,0,65,146,1,0,0,0.675676,12,0,0,-95.0,-91.8,-89.5,-88.8,-17.3,0.0,0.0,0.0,0,1,1,65,392,17,3,0.757576,4.14634,33,4,0,-93.1,-91.7,-88.5,-89.6,-3.3,-4.1,-6.1,-6.1,95,45.0,95.0
1,981,10,36,36,2,1,130,1,0,0,0,0,0,2,1,-90.0,-86.2,-86.2,-86.2,-17.3,0.0,0.0,0.0,0,1,0,33,413,8,0,0,1.89573,35,4,0,-92.6,-91.9,-88.8,-89.4,-3.3,-4.1,-6.1,-6.1,97,35.0,97.0
1,982,10,36,36,2,1,130,1,0,0,0,0,0,2,0,-90.0,-86.2,-86.2,-86.2,-4.1,-7.3,0.0,0.0,0,1,1,65,401,4,0,0,0.985222,34,1,1,-94.8,-94.0,-90.8,-90.6,-9.3,0.0,0.0,0.0,41,34.0,41.0
1,983,10,36,36,2,1,130,3,0,0,0,0,0,2,1,-95.4,-90.9,-89.8,-89.3,-4.1,-7.3,0.0,0.0,0,1,0,33,434,14,0,0,3.11804,37,1,1,-94.8,-94.0,-90.8,-90.6,-9.1,0.0,0.0,0.0,39,37.0,39.0
1,984,10,36,36,2,0,65,1,0,0,0,0,0,2,1,-95.4,-90.9,-89.8,-89.3,-5.3,-7.5,0.0,0.0,0,1,1,65,418,17,0,0,3.89908,35,1,1,-94.8,-94.0,-90.8,-90.6,-9.1,0.0,0.0,0.0,39,35.0,39.0
1,985,10,36,36,2,0,65,1,0,0,0,0,0,2,1,-95.1,-91.3,-89.2,-88.6,-5.3,-7.5,0.0,0.0,0,1,0,33,387,10,0,0,2.51256,33,1,0,-93.6,-93.7,-90.3,-90.8,-9.1,0.0,0.0,0.0,40,33.0,40.0
1,986,10,36,36,2,1,130,1,0,0,0,0,0,2,1,-95.1,-91.3,-89.2,-88.6,-5.4,-7.2,0.0,0.0,0,1,1,65,424,14,0,0,3.18907,36,1,0,-93.6,-93.7,-90.3,-90.8,-9.2,0.0,0.0,0.0,40,36.0,40.0
1,988,10,36,36,2,1,130,1,0,0,0,0,0,0,0,-97.2,-91.9,-89.6,-89.0,-5.4,-7.2,0.0,0.0,0,1,0,33,459,11,0,0,2.33546,39,1,0,-94.2,-93.8,-90.8,-91.1,-9.2,0.0,0.0,0.0,39,39.0,39.0
1,989,10,36,36,2,1,130,5,1,1,14.2857,14.2857,0,0,0,-96.2,-91.8,-89.3,-88.7,-17.3,0.0,0.0,0.0,0,1,0,33,405,8,0,0,1.93237,34,1,1,-94.2,-93.8,-90.8,-91.1,-9.0,0.0,0.0,0.0,39,34.0,39.0
1,991,10,36,36,2,1,130,1,0,0,0,0,0,0,0,-97.0,-92.0,-89.3,-88.7,-17.3,0.0,0.0,0.0,0,1,1,65,430,18,0,0,4.00891,36,1,0,-93.8,-93.8,-90.9,-90.7,-9.1,0.0,0.0,0.0,38,36.0,38.0
1,992,10,36,36,2,1,130,4,1,1,16.6667,16.6667,0,0,0,-97.0,-92.0,-89.3,-88.7,-17.3,0.0,0.0,0.0,0,1,1,65,404,8,0,0,1.93705,34,1,1,-94.6,-94.1,-91.0,-91.0,-9.1,0.0,0.0,0.0,39,34.0,39.0
1,992,10,36,36,2,1,130,2,1,1,25,25,0,0,0,-97.0,-92.0,-89.3,-88.7,-17.3,0.0,0.0,0.0,0,1,1,65,418,11,0,0,2.55814,35,1,0,-94.6,-94.1,-91.0,-91.0,-8.8,0.0,0.0,0.0,39,35.0,39.0
1,993,10,36,36,2,1,130,3,2,2,33.3333,33.3333,0,2,1,-95.5,-91.3,-88.8,-88.4,-17.3,0.0,0.0,0.0,0,1,1,65,402,18,0,0,4.27553,34,1,0,-94.6,-94.1,-91.0,-91.0,-8.8,0.0,0.0,0.0,39,34.0,39.0
1,994,10,36,36,2,1,130,3,2,2,33.3333,33.3333,0,0,0,-95.5,-91.3,-88.8,-88.4,-17.8,0.0,0.0,0.0,0,1,1,65,402,18,0,0,4.27553,34,1,1,-94.0,-94.0,-90.7,-90.4,-8.8,0.0,0.0,0.0,39,34.0,39.0
1,995,10,36,36,2,1,130,3,2,2,33.3333,33.3333,0,2,1,-94.2,-92.1,-88.6,-88.4,-17.8,0.0,0.0,0.0,0,1,1,65,407,15,0,0,3.5461,34,1,0,-94.0,-94.0,-90.7,-90.4,-8.8,0.0,0.0,0.0,38,34.0,38.0
1,996,10,36,36,2,1,130,3,0,0,0,0,0,0,0,-94.2,-92.1,-88.6,-88.4,-17.5,0.0,0.0,0.0,0,1,1,65,405,16,0,0,3.79147,34,1,1,-94.0,-94.4,-91.4,-90.6,-8.8,0.0,0.0,0.0,38,34.0,38.0
1,997,10,36,36,2,1,130,2,1,1,25,25,0,2,1,-95.2,-91.1,-89.1,-89.1,-17.5,0.0,0.0,0.0,0,1,1,65,422,18,0,0,4.08163,36,1,1,-94.0,-94.4,-91.4,-90.6,-8.8,0.0,0.0,0.0,38,36.0,38.0
1,998,10,36,36,2,1,130,2,1,1,25,25,0,0,0,-95.2,-91.1,-89.1,-89.1,-17.3,0.0,0.0,0.0,0,1,1,65,430,14,0,0,3.14607,36,1,1,-94.0,-94.4,-91.4,-90.6,-8.8,0.0,0.0,0.0,36,36.0,36.0
1,1004,10,38,38,1,0,33,5,4,1,14.2857,40,0,2,1,-98.7,-93.7,-90.9,-90.9,-5.1,-6.6,0.0,0.0,0,1,0,33,253,2,0,0,0.78125,21,1,0,-94.8,-94.2,-91.4,-90.8,-8.8,0.0,0.0,0.0,36,21.0,36.0
1,1005,10,38,38,2,1,130,3,2,2,33.3333,33.3333,0,2,1,-95.9,-92.5,-90.4,-91.3,-5.1,-6.6,0.0,0.0,0,1,0,33,268,1,0,0,0.37037,22,1,1,-94.8,-94.2,-91.4,-90.8,-8.8,0.0,0.0,0.0,37,22.0,37.0
1,1005,10,38,38,2,1,130,3,0,0,0,0,0,2,1,-95.9,-92.5,-90.4,-91.3,-5.1,-6.6,0.0,0.0,0,1,0,33,285,0,0,0,0,24,1,0,-94.0,-93.5,-90.7,-90.3,-8.8,0.0,0.0,0.0,38,24.0,38.0
1,1006,10,38,38,2,1,130,1,0,0,0,0,0,0,0,-95.9,-92.5,-90.4,-91.3,-15.7,0.0,0.0,0.0,0,1,0,33,225,6,0,0,2.58621,19,1,0,-95.4,-94.8,-91.0,-92.2,-7.3,0.0,0.0,0.0,23,19.0,23.0
1,1007,10,38,38,2,1,130,1,0,0,0,0,0,1,0,-96.2,-92.8,-91.1,-90.3,-15.7,0.0,0.0,0.0,3,1,0,33,225,6,0,0,2.58621,19,1,0,-95.4,-94.8,-91.0,-92.2,-7.3,0.0,0.0,0.0,24,19.0,27.0
1,1008,10,38,38,1,1,65,4,1,0,0,16.6667,0,1,1,-96.2,-92.8,-91.1,-90.3,-8.9,0.0,0.0,0.0,18,1,0,33,161,0,0,0,0,13,1,0,-94.0,-95.0,-91.6,-91.0,-7.3,0.0,0.0,0.0,24,13.0,42.0
1,1009,10,38,38,1,0,33,1,0,0,0,0,0,1,1,-96.6,-93.0,-91.4,-90.2,-8.9,0.0,0.0,0.0,19,1,0,33,177,0,0,0,0,15,1,0,-94.0,-95.0,-91.6,-91.0,-7.4,0.0,0.0,0.0,18,15.0,37.0
1,1009,10,38,38,1,0,33,104,8,0,0,7.07965,8,1,1,-96.6,-93.0,-91.4,-90.2,-9.2,0.0,0.0,0.0,19,1,0,33,155,0,0,0,0,13,1,0,-94.0,-95.0,-91.6,-91.0,-7.4,0.0,0.0,0.0,18,21.0,37.0
1,1010,10,38,38,1,1,65,218,11,0,0,4.78261,18,1,1,-96.6,-93.0,-91.4,-90.2,-9.2,0.0,0.0,0.0,19,1,0,33,166,0,0,0,0,14,1,0,-95.0,-96.2,-92.1,-91.8,-7.4,0.0,0.0,0.0,14,32.0,33.0
1,1011,10,38,38,1,1,65,218,11,0,0,4.78261,18,1,1,-96.8,-93.0,-91.5,-91.0,-9.2,0.0,0.0,0.0,19,1,0,33,121,0,0,0,0,10,1,0,-95.0,-96.2,-92.1,-91.8,-7.1,0.0,0.0,0.0,15,28.0,34.0
1,1012,10,38,38,1,1,65,239,14,0,0,5.51181,20,1,0,-96.8,-93.0,-91.5,-91.0,-9.1,0.0,0.0,0.0,24,1,0,33,121,0,0,0,0,10,1,0,-94.4,-94.4,-91.8,-91.3,-7.1,0.0,0.0,0.0,12,30.0,36.0
1,1013,10,38,38,1,0,33,265,13,0,0,4.6595,22,1,0,-97.4,-93.3,-91.4,-90.7,-9.1,0.0,0.0,0.0,33,1,0,33,67,0,0,0,0,5,1,0,-94.4,-94.4,-91.8,-91.3,-7.8,0.0,0.0,0.0,13,27.0,46.0
1,1014,10,38,38,1,0,33,267,10,0,0,3.59712,22,1,1,-97.4,-93.3,-91.4,-90.7,-9.0,0.0,0.0,0.0,16,1,0,33,179,0,0,0,0,15,1,0,-95.1,-94.6,-91.4,-91.9,-7.8,0.0,0.0,0.0,13,37.0,29.0
1,1015,10,38,38,1,1,65,256,17,0,0,6.20438,21,1,1,-97.4,-93.3,-91.4,-90.7,-9.0,0.0,0.0,0.0,16,1,0,33,165,1,0,0,0.598802,13,1,0,-95.1,-94.6,-91.4,-91.9,-7.8,0.0,0.0,0.0,13,34.0,29.0
1,1015,10,38,38,1,1,65,256,17,0,0,6.20438,21,1,1,-97.6,-94.0,-90.3,-91.2,-8.8,0.0,0.0,0.0,29,1,0,33,50,24,3,5.55556,32,3,1,0,-95.1,-94.6,-91.4,-91.9,-7.7,0.0,0.0,0.0,6,24.0,35.0
1,1016,10,38,38,1,0,33,371,15,0,0,3.87597,31,1,1,-97.6,-94.0,-90.3,-91.2,-8.8,0.0,0.0,0.0,29,1,0,33,32,0,0,0,0,2,1,0,-94.8,-94.4,-91.4,-92.0,-7.7,0.0,0.0,0.0,15,33.0,44.0
1,1018,10,38,38,1,1,65,243,21,0,0,7.92453,20,1,1,-96.6,-93.6,-91.8,-91.4,-9.0,0.0,0.0,0.0,22,1,0,33,120,0,0,0,0,10,1,0,-94.0,-94.3,-91.6,-91.4,-4.9,0.0,0.0,0.0,0,30.0,22.0
1,1059,10,38,38,1,0,33,449,51,0,0,10.1796,38,1,1,-97.0,-93.7,-91.5,-91.7,-9.0,0.0,0.0,0.0,27,1,0,33,103,0,0,0,0,8,1,0,-94.0,-94.3,-91.6,-91.4,-7.8,0.0,0.0,0.0,5,46.0,32.0
1,1060,10,38,38,1,0,33,357,26,0,0,6.77083,30,1,1,-97.0,-93.7,-91.5,-91.7,-8.6,0.0,0.0,0.0,22,1,0,33,127,0,0,0,0,10,1,0,-95.2,-93.7,-91.8,-92.0,-7.8,0.0,0.0,0.0,8,40.0,30.0
1,1066,10,40,40,1,1,65,329,26,0,0,7.30337,28,1,0,-96.8,-93.8,-92.8,-92.4,-6.9,0.0,0.0,0.0,20,1,0,33,29,3,0,0,9.09091,2,1,0,-95.2,-93.7,-91.8,-92.0,-7.9,0.0,0.0,0.0,11,30.0,31.0
1,1067,10,40,40,1,0,33,289,15,0,0,4.91803,24,1,0,-95.9,-93.9,-93.0,-92.3,-6.9,0.0,0.0,0.0,20,1,0,33,7,2,0,0,20,0,1,0,-95.6,-94.9,-91.1,-92.2,-7.9,0.0,0.0,0.0,11,24.0,31.0
1,1068,10,40,40,1,1,65,281,12,0,0,4.08163,24,1,0,-95.9,-93.9,-93.0,-92.3,-6.8,0.0,0.0,0.0,22,1,0,33,7,2,0,0,20,0,1,0,-95.6,-94.9,-91.1,-92.2,-7.9,0.0,0.0,0.0,11,24.0,33.0
1,1069,10,40,40,1,0,33,232,7,0,0,2.91667,19,1,0,-97.2,-95.2,-92.7,-92.8,-6.8,0.0,0.0,0.0,21,1,0,33,12,6,0,0,31.5789,1,0,0,-95.6,-95.2,-92.1,-92.8,-10.7,0.0,0.0,0.0,1,20.0,22.0
1,1070,10,40,40,1,0,33,259,8,0,0,2.98507,22,1,0,-97.2,-95.2,-92.7,-92.8,-6.9,0.0,0.0,0.0,21,1,0,33,27,3,0,0,9.67742,2,1,0,-97.0,-96.8,-93.5,-92.8,-10.7,0.0,0.0,0.0,0,24.0,21.0
1,1071,10,40,40,1,0,33,257,6,0,0,2.27273,21,1,0,-97.4,-95.1,-93.6,-92.0,-6.9,0.0,0.0,0.0,22,1,0,33,14,4,0,0,21.0526,1,1,0,-97.0,-96.8,-93.5,-92.8,-10.7,0.0,0.0,0.0,0,22.0,22.0
1,1072,10,40,40,1,0,33,266,6,0,0,2.1978,22,1,0,-97.4,-95.1,-93.6,-92.0,-6.7,0.0,0.0,0.0,20,1,0,33,21,6,0,0,21.4286,1,1,0,-96.7,-96.5,-93.7,-93.7,-6.4,0.0,0.0,0.0,2,23.0,22.0
1,1074,10,40,40,1,0,33,245,10,0,0,3.90625,20,1,0,-97.1,-95.2,-93.2,-92.6,-7.0,0.0,0.0,0.0,22,1,0,33,16,2,0,0,10.5263,1,1,0,-96.7,-96.5,-93.7,-93.7,-6.4,0.0,0.0,0.0,2,21.0,24.0
1,1077,10,40,40,1,0,33,260,6,0,0,2.24719,22,1,0,-95.8,-93.4,-91.9,-92.7,-7.0,0.0,0.0,0.0,22,1,0,33,10,3,0,0,21.4286,0,0,0,-98.1,-97.0,-94.2,-93.8,-6.4,0.0,0.0,0.0,2,22.0,24.0
1,1077,10,40,40,1,0,33,224,12,0,0,5.06329,19,0,0,-100.3,-96.2,-93.4,-93.2,-6.9,0.0,0.0,0.0,0,1,0,33,155,27,0,0,14.7541,13,1,0,-98.1,-97.0,-94.2,-93.8,-6.6,0.0,0.0,0.0,1,32.0,1.0
1,1078,10,40,40,1,0,33,265,7,0,0,2.5641,22,0,0,-100.3,-96.2,-93.4,-93.2,-13.4,0.0,0.0,0.0,0,1,0,33,141,27,0,0,15.9763,11,1,0,-94.8,-95.6,-92.1,-92.4,-6.6,0.0,0.0,0.0,1,33.0,1.0
1,1079,10,40,40,1,0,33,282,5,0,0,1.73611,24,0,0,-100.6,-95.1,-93.8,-92.8,-13.4,0.0,0.0,0.0,0,1,0,33,129,39,0,0,23.0769,11,1,0,-95.6,-96.6,-92.6,-92.7,-5.8,0.0,0.0,0.0,13,35.0,13.0
1,1080,10,40,40,1,0,33,1,0,0,0,0,0,1,0,-100.6,-95.1,-93.8,-92.8,-4.7,0.0,0.0,0.0,0,1,0,33,129,39,0,0,23.0769,11,1,0,-96.9,-96.1,-93.4,-93.9,-5.8,0.0,0.0,0.0,10,11.0,10.0
1,1081,10,40,40,1,0,33,3,2,2,33.3333,33.3333,0,1,0,-97.0,-94.8,-92.2,-91.6,-4.7,0.0,0.0,0.0,0,1,0,33,140,39,0,0,21.6667,11,1,0,-96.9,-96.1,-93.4,-93.9,-5.9,0.0,0.0,0.0,8,11.0,8.0
1,1082,10,40,40,1,0,33,5,2,2,25,25,0,0,0,-97.0,-94.8,-92.2,-91.6,-13.1,0.0,0.0,0.0,0,1,0,33,124,44,0,0,26.0355,10,1,0,-96.2,-96.2,-92.7,-93.2,-5.9,0.0,0.0,0.0,9,10.0,9.0
1,1083,10,40,40,1,0,33,2,1,1,25,25,0,0,0,-100.7,-95.0,-93.4,-92.8,-13.1,0.0,0.0,0.0,0,1,0,33,134,44,0,0,24.581,11,1,0,-96.2,-96.2,-92.7,-93.2,-5.9,0.0,0.0,0.0,9,11.0,9.0
1,1083,10,40,40,1,0,33,2,1,1,25,25,0,0,0,-100.7,-95.0,-93.4,-92.8,-13.1,0.0,0.0,0.0,0,1,0,33,118,41,0,0,25.625,10,1,0,-96.2,-96.2,-92.7,-93.2,-5.2,0.0,0.0,0.0,7,10.0,7.0
1,1084,10,40,40,1,0,33,1,0,0,0,0,0,1,0,-100.7,-95.0,-93.4,-92.8,-5.6,0.0,0.0,0.0,0,1,0,33,127,49,0,0,27.6836,10,1,0,-96.6,-96.4,-94.1,-92.8,-5.2,0.0,0.0,0.0,7,10.0,7.0
1,1085,10,40,40,1,0,33,3,2,1,20,33.3333,0,1,0,-97.2,-95.0,-92.3,-91.6,-5.6,0.0,0.0,0.0,0,1,0,33,133,46,0,0,25.5556,11,1,0,-96.6,-96.4,-94.1,-92.8,-5.7,0.0,0.0,0.0,7,11.0,7.0
